"new_key","survey_number","nhdid","gear2","effort_new","fish_count_new","year","day_of_year","secchi_m","lake_area_m2","maxdepth_m","ws_forest_prop","ws_wetland_prop","surface_temp_c","FMU_Code","LONG_DD","LAT_DD"
"71-127",4089,122382883,"GILL",10,0,2003,167,3.04878048780488,1289365.37291085,8.84,0.53438,0.12598,23.611,"MI-MNH",-83.46704,45.31332
"71-127",4089,122382883,"SEINE",1,0,2003,167,3.04878048780488,1289365.37291085,8.84,0.53438,0.12598,23.611,"MI-MNH",-83.46704,45.31332
"71-154",10955,122382799,"FT_NET",11,4,2016,130,2.13414634146341,506887.979442354,9.15,0.67599,0.0666,24.611,"MI-MNH",-84.11389,45.47419
"71-154",10955,122382799,"GILL",4,0,2016,130,2.13414634146341,506887.979442354,9.15,0.67599,0.0666,24.611,"MI-MNH",-84.11389,45.47419
"71-154",10955,122382799,"SEINE",3,0,2016,131,2.13414634146341,506887.979442354,9.15,0.67599,0.0666,24.611,"MI-MNH",-84.11389,45.47419
"71-154",10955,122382799,"SHOCK",30,2,2016,145,2.13414634146341,506887.979442354,9.15,0.67599,0.0666,24.611,"MI-MNH",-84.11389,45.47419
"71-27",4082,155408549,"FT_NET",9,27,2003,167,4.57317073170732,123296.510501396,34.45,0.51787,0.17923,25.6,"MI-MNH",-84.22121,45.2036
"71-27",4082,155408549,"GILL",4,4,2003,167,4.57317073170732,123296.510501396,34.45,0.51787,0.17923,25.6,"MI-MNH",-84.22121,45.2036
"71-27",4082,155408549,"SHOCK",30.6,17,2003,182,4.57317073170732,123296.510501396,34.45,0.51787,0.17923,25.6,"MI-MNH",-84.22121,45.2036
"71-52",4299,122383057,"FT_NET",15,82,2003,139,2.13414634146341,803480.283679333,3.05,0.58086,0.14241,24.267,"MI-MNH",-83.99093,45.25527
"71-52",4299,122383057,"GILL",2,0,2003,140,2.13414634146341,803480.283679333,3.05,0.58086,0.14241,24.267,"MI-MNH",-83.99093,45.25527
"71-53",4326,122383047,"FT_NET",12,14,2003,153,1.82926829268293,764733.856177411,6.71,0.36544,0.51308,33.517,"MI-MNH",-83.94871,45.25304
"71-53",4326,122383047,"GILL",4,0,2003,153,1.82926829268293,764733.856177411,6.71,0.36544,0.51308,33.517,"MI-MNH",-83.94871,45.25304
"71-75",8135,113469979,"FT_NET",13,21,2009,173,NA,300019.112338635,NA,0.107,0.31216,NA,"MI-MNH",-83.71871,45.21193
"71-75",8135,113469979,"GILL",4,0,2009,173,NA,300019.112338635,NA,0.107,0.31216,NA,"MI-MNH",-83.71871,45.21193
"71-75",8135,113469979,"SEINE",2,0,2009,173,NA,300019.112338635,NA,0.107,0.31216,NA,"MI-MNH",-83.71871,45.21193
"71-87",4968,122382916,"FT_NET",21,0,2004,180,NA,23564566.5978714,7.62,0.37309,0.43072,22.272,"MI-MNH",-83.5001,45.29999
"71-87",4968,122382916,"GILL",12,0,2004,180,NA,23564566.5978714,7.62,0.37309,0.43072,22.272,"MI-MNH",-83.5001,45.29999
"72-117",9510,121857622,"SHOCK",60,0,2012,193,NA,41235733.6408887,41.16,0.64608,0.04855,NA,"MI-MCM",-84.71676,44.47499
"72-95",8471,83977851,"FT_NET",20,92,2010,158,1.52439024390244,9773270.58395047,NA,0.44226,0.16411,26.811,"MI-MNH",-84.46343,44.36416
"72-95",8471,83977851,"GILL",9,8,2010,158,1.52439024390244,9773270.58395047,NA,0.44226,0.16411,26.811,"MI-MNH",-84.46343,44.36416
"72-95",8471,83977851,"SEINE",2,0,2010,160,1.52439024390244,9773270.58395047,NA,0.44226,0.16411,26.811,"MI-MNH",-84.46343,44.36416
"72-95",8471,83977851,"SHOCK",30,6,2010,181,1.52439024390244,9773270.58395047,NA,0.44226,0.16411,26.811,"MI-MNH",-84.46343,44.36416
"73-78",10768,152234191,"FT_NET",9,2,2016,138,5.42682926829268,148841.394399255,NA,0,0.0284,25.3,"MI-MSH",-83.9592,43.46851
"73-78",10768,152234191,"GILL",4,8,2016,138,5.42682926829268,148841.394399255,NA,0,0.0284,25.3,"MI-MSH",-83.9592,43.46851
"73-78",10768,152234191,"SEINE",2,0,2016,138,5.42682926829268,148841.394399255,NA,0,0.0284,25.3,"MI-MSH",-83.9592,43.46851
"75-1048",8239,44361778,"FT_NET",18,0,2009,152,3.35365853658537,508420.441503784,6.71,0.84793,0.07287,23.889,"MI-MNM",-86.30343,46.4886
"75-1048",8239,44361778,"GILL",6,0,2009,152,3.35365853658537,508420.441503784,6.71,0.84793,0.07287,23.889,"MI-MNM",-86.30343,46.4886
"75-1048",8239,44361778,"SHOCK",28.8,0,2009,209,3.35365853658537,508420.441503784,6.71,0.84793,0.07287,23.889,"MI-MNM",-86.30343,46.4886
"75-1054",4675,44361882,"FT_NET",28,3,2004,167,NA,787985.495932985,6.71,0.59671,0.33566,27.722,"MI-MNM",-86.2576,46.48082
"75-1054",4675,44361882,"GILL",2,0,2004,169,NA,787985.495932985,6.71,0.59671,0.33566,27.722,"MI-MNM",-86.2576,46.48082
"75-1054",4675,44361882,"SEINE",4,0,2004,167,NA,787985.495932985,6.71,0.59671,0.33566,27.722,"MI-MNM",-86.2576,46.48082
"75-1054",4675,44361882,"SHOCK",28.8,23,2004,230,NA,787985.495932985,6.71,0.59671,0.33566,27.722,"MI-MNM",-86.2576,46.48082
"75-1078",11333,44362082,"FT_NET",12,0,2017,142,0.914634146341463,477996.269272794,1.83,0.59762,0.26402,NA,"MI-MNM",-86.28149,46.4461
"75-1078",11333,44362082,"SEINE",4,0,2017,143,0.914634146341463,477996.269272794,1.83,0.59762,0.26402,NA,"MI-MNM",-86.28149,46.4461
"75-294",4580,44365622,"FT_NET",3,19,2003,161,1.3719512195122,56232.3924972684,11.89,0.91737,0.04369,NA,"MI-MNM",-86.29893,46.14433
"75-294",4580,44365622,"GILL",1,0,2003,162,1.3719512195122,56232.3924972684,11.89,0.91737,0.04369,NA,"MI-MNM",-86.29893,46.14433
"75-297",6320,44365904,"FT_NET",8,10,2006,164,5.79268292682927,763612.676136134,17.07,0.70203,0.09989,23.889,"MI-MNM",-86.26843,46.11332
"75-297",6320,44365904,"GILL",4,9,2006,164,5.79268292682927,763612.676136134,17.07,0.70203,0.09989,23.889,"MI-MNM",-86.26843,46.11332
"75-297",6320,44365904,"SEINE",3,1,2006,166,5.79268292682927,763612.676136134,17.07,0.70203,0.09989,23.889,"MI-MNM",-86.26843,46.11332
"75-297",6320,44365904,"SHOCK",30,45,2006,234,5.79268292682927,763612.676136134,17.07,0.70203,0.09989,23.889,"MI-MNM",-86.26843,46.11332
"75-365",8269,44364212,"FT_NET",14,0,2009,146,1.55487804878049,569987.790457691,2.44,0.36758,0.19957,24.444,"MI-MNM",-85.88649,46.20915
"75-365",8269,44364212,"SHOCK",30,1,2009,208,1.55487804878049,569987.790457691,2.44,0.36758,0.19957,24.444,"MI-MNM",-85.88649,46.20915
"75-47",12109,118045549,"FT_NET",12,0,2019,175,3.35365853658537,3561407.46833394,7.62,0.18549,0.48758,22.389,"MI-MNM",-86.02732,45.98221
"75-47",12109,118045549,"GILL",6,1,2019,175,3.35365853658537,3561407.46833394,7.62,0.18549,0.48758,22.389,"MI-MNM",-86.02732,45.98221
"75-47",12109,118045549,"SEINE",5,0,2019,175,3.35365853658537,3561407.46833394,7.62,0.18549,0.48758,22.389,"MI-MNM",-86.02732,45.98221
"75-47",12109,118045549,"SHOCK",30,0,2019,209,3.35365853658537,3561407.46833394,7.62,0.18549,0.48758,22.389,"MI-MNM",-86.02732,45.98221
"75-474",4917,44364740,"FT_NET",5,0,2004,159,NA,780622.663186435,10.98,0.84159,0.06895,22.5,"MI-MNM",-86.60038,46.22638
"75-474",4917,44364740,"GILL",5,0,2004,159,NA,780622.663186435,10.98,0.84159,0.06895,22.5,"MI-MNM",-86.60038,46.22638
"75-474",4917,44364740,"SEINE",3,0,2004,160,NA,780622.663186435,10.98,0.84159,0.06895,22.5,"MI-MNM",-86.60038,46.22638
"75-474",4917,44364740,"SHOCK",30,0,2004,222,NA,780622.663186435,10.98,0.84159,0.06895,22.5,"MI-MNM",-86.60038,46.22638
"75-544",8314,44365716,"FT_NET",12,20,2009,173,NA,1915372.14762656,NA,0.75428,0.08145,NA,"MI-MNM",-86.60675,46.16008
"75-544",8314,44365716,"GILL",3,2,2009,173,NA,1915372.14762656,NA,0.75428,0.08145,NA,"MI-MNM",-86.60675,46.16008
"75-544",8314,44365716,"SEINE",4,1,2009,176,NA,1915372.14762656,NA,0.75428,0.08145,NA,"MI-MNM",-86.60675,46.16008
"75-544",8314,44365716,"SHOCK",35,3,2009,272,NA,1915372.14762656,NA,0.75428,0.08145,NA,"MI-MNM",-86.60675,46.16008
"75-69",8711,44366918,"FT_NET",27,0,2010,158,2.4390243902439,34956777.9329044,NA,0.53475,0.25036,25,"MI-MNM",-86.33343,45.99165
"75-69",8711,44366918,"GILL",24,0,2010,158,2.4390243902439,34956777.9329044,NA,0.53475,0.25036,25,"MI-MNM",-86.33343,45.99165
"75-69",8711,44366918,"SEINE",10,0,2010,168,2.4390243902439,34956777.9329044,NA,0.53475,0.25036,25,"MI-MNM",-86.33343,45.99165
"75-69",8711,44366918,"SHOCK",33,0,2010,153,2.4390243902439,34956777.9329044,NA,0.53475,0.25036,25,"MI-MNM",-86.33343,45.99165
"75-742",4915,44363864,"FT_NET",7,0,2004,173,1.76067073170732,429684.34502853,9.76,0.51314,0.42422,19.444,"MI-MNM",-86.44732,46.26971
"75-742",4915,44363864,"GILL",3,0,2004,173,1.76067073170732,429684.34502853,9.76,0.51314,0.42422,19.444,"MI-MNM",-86.44732,46.26971
"75-742",4915,44363864,"SEINE",3,0,2004,175,1.76067073170732,429684.34502853,9.76,0.51314,0.42422,19.444,"MI-MNM",-86.44732,46.26971
"75-742",4915,44363864,"SHOCK",30,11,2004,224,1.76067073170732,429684.34502853,9.76,0.51314,0.42422,19.444,"MI-MNM",-86.44732,46.26971
"75-744",7958,44363734,"FT_NET",6,0,2008,168,1.82926829268293,623367.031281616,4.57,0.87686,0.08982,NA,"MI-MNM",-86.43454,46.28026
"75-744",7958,44363734,"GILL",6,0,2008,168,1.82926829268293,623367.031281616,4.57,0.87686,0.08982,NA,"MI-MNM",-86.43454,46.28026
"75-744",7958,44363734,"SHOCK",31,0,2008,241,1.82926829268293,623367.031281616,4.57,0.87686,0.08982,NA,"MI-MNM",-86.43454,46.28026
"78-128",8741,155637493,"FT_NET",12,16,2010,116,3.8109756097561,560337.300392538,17.99,0.1853,0.28091,25.022,"MI-MSM",-85.39924,41.86246
"78-128",8741,155637493,"GILL",7,5,2010,116,3.8109756097561,560337.300392538,17.99,0.1853,0.28091,25.022,"MI-MSM",-85.39924,41.86246
"78-128",8741,155637493,"SEINE",4,2,2010,145,3.8109756097561,560337.300392538,17.99,0.1853,0.28091,25.022,"MI-MSM",-85.39924,41.86246
"78-128",8741,155637493,"SHOCK",30,38,2010,145,3.8109756097561,560337.300392538,17.99,0.1853,0.28091,25.022,"MI-MSM",-85.39924,41.86246
"78-130",11499,155637530,"FT_NET",9,11,2017,128,4.8780487804878,130049.331067136,11.28,0.52986,0.03836,25.05,"MI-MSM",-85.39676,41.85304
"78-130",11499,155637530,"GILL",6,0,2017,128,4.8780487804878,130049.331067136,11.28,0.52986,0.03836,25.05,"MI-MSM",-85.39676,41.85304
"78-130",11499,155637530,"SEINE",2,0,2017,129,4.8780487804878,130049.331067136,11.28,0.52986,0.03836,25.05,"MI-MSM",-85.39676,41.85304
"78-130",11499,155637530,"SHOCK",30,117,2017,131,4.8780487804878,130049.331067136,11.28,0.52986,0.03836,25.05,"MI-MSM",-85.39676,41.85304
"78-171",6257,155637876,"FT_NET",15,33,2006,142,1.82926829268293,3359805.44049209,21.65,0.33737,0.15609,28.5,"MI-MSM",-85.54342,41.80527
"78-171",6257,155637876,"GILL",9,28,2006,142,1.82926829268293,3359805.44049209,21.65,0.33737,0.15609,28.5,"MI-MSM",-85.54342,41.80527
"78-171",6257,155637876,"SEINE",4,1,2006,142,1.82926829268293,3359805.44049209,21.65,0.33737,0.15609,28.5,"MI-MSM",-85.54342,41.80527
"78-171",6257,155637876,"SHOCK",30,18,2006,159,1.82926829268293,3359805.44049209,21.65,0.33737,0.15609,28.5,"MI-MSM",-85.54342,41.80527
"78-42",8894,155637149,"FT_NET",13,19,2011,143,1.21951219512195,2944146.9762454,14.33,0.07476,0.06931,24.65,"MI-MSM",-85.31648,41.94471
"78-42",8894,155637149,"GILL",4,11,2011,143,1.21951219512195,2944146.9762454,14.33,0.07476,0.06931,24.65,"MI-MSM",-85.31648,41.94471
"78-42",8894,155637149,"SEINE",4,3,2011,136,1.21951219512195,2944146.9762454,14.33,0.07476,0.06931,24.65,"MI-MSM",-85.31648,41.94471
"78-42",8894,155637149,"SHOCK",30,128,2011,136,1.21951219512195,2944146.9762454,14.33,0.07476,0.06931,24.65,"MI-MSM",-85.31648,41.94471
"78-93",8093,155637079,"FT_NET",12,71,2009,124,4.72560975609756,942774.713690259,10.06,0.56199,0.06498,26,"MI-MSM",-85.73287,41.94749
"78-93",8093,155637079,"GILL",6,8,2009,124,4.72560975609756,942774.713690259,10.06,0.56199,0.06498,26,"MI-MSM",-85.73287,41.94749
"78-93",8093,155637079,"SEINE",4,0,2009,167,4.72560975609756,942774.713690259,10.06,0.56199,0.06498,26,"MI-MSM",-85.73287,41.94749
"78-93",8093,155637079,"SHOCK",30,47,2009,167,4.72560975609756,942774.713690259,10.06,0.56199,0.06498,26,"MI-MSM",-85.73287,41.94749
"78-94",10189,155637003,"FT_NET",12,27,2014,132,NA,1036332.32770831,16.16,0.42657,0.10467,NA,"MI-MSM",-85.70509,41.95693
"78-94",10189,155637003,"GILL",4,1,2014,132,NA,1036332.32770831,16.16,0.42657,0.10467,NA,"MI-MSM",-85.70509,41.95693
"78-94",10189,155637003,"SEINE",4,0,2014,147,NA,1036332.32770831,16.16,0.42657,0.10467,NA,"MI-MSM",-85.70509,41.95693
"78-94",10189,155637003,"SHOCK",30,70,2014,147,NA,1036332.32770831,16.16,0.42657,0.10467,NA,"MI-MSM",-85.70509,41.95693
"79-2",6865,149729908,"FT_NET",15,34,2007,101,2.4390243902439,741583.154465623,13.41,0.53588,0.20071,26.439,"MI-MSH",-83.46176,43.29999
"79-2",6865,149729908,"GILL",2,0,2007,134,2.4390243902439,741583.154465623,13.41,0.53588,0.20071,26.439,"MI-MSH",-83.46176,43.29999
"79-2",6865,149729908,"SEINE",4,0,2007,134,2.4390243902439,741583.154465623,13.41,0.53588,0.20071,26.439,"MI-MSH",-83.46176,43.29999
"79-2",6865,149729908,"SHOCK",45,8,2007,137,2.4390243902439,741583.154465623,13.41,0.53588,0.20071,26.439,"MI-MSH",-83.46176,43.29999
"79-44",6911,70200,"FT_NET",10,3,2007,127,0.304878048780488,432958.950265064,NA,0.43771,0.12988,24.722,"MI-MSH",-83.40839,43.46015
"79-44",6911,70200,"SEINE",4,1,2007,127,0.304878048780488,432958.950265064,NA,0.43771,0.12988,24.722,"MI-MSH",-83.40839,43.46015
"79-44",6911,70200,"SHOCK",30.6,20,2007,150,0.304878048780488,432958.950265064,NA,0.43771,0.12988,24.722,"MI-MSH",-83.40839,43.46015
"8-141",4031,152517730,"FT_NET",16,151,2003,139,2.64227642286585,2719480.8308041,NA,0.21437,0.12136,26.4,"MI-MSM",-85.41914,42.49012
"8-141",4031,152517730,"GILL",6,8,2003,139,2.64227642286585,2719480.8308041,NA,0.21437,0.12136,26.4,"MI-MSM",-85.41914,42.49012
"8-141",4031,152517730,"SEINE",5,3,2003,140,2.64227642286585,2719480.8308041,NA,0.21437,0.12136,26.4,"MI-MSM",-85.41914,42.49012
"8-141",4031,152517730,"SHOCK",30,75,2003,170,2.64227642286585,2719480.8308041,NA,0.21437,0.12136,26.4,"MI-MSM",-85.41914,42.49012
"8-202",4032,152517749,"FT_NET",8,111,2003,139,2.28658536585366,2023546.68002104,3.66,0.19473,0.04296,22.039,"MI-MSM",-85.46785,42.46489
"8-202",4032,152517749,"GILL",4,14,2003,139,2.28658536585366,2023546.68002104,3.66,0.19473,0.04296,22.039,"MI-MSM",-85.46785,42.46489
"8-202",4032,152517749,"SEINE",2,4,2003,140,2.28658536585366,2023546.68002104,3.66,0.19473,0.04296,22.039,"MI-MSM",-85.46785,42.46489
"8-202",4032,152517749,"SHOCK",40,98,2003,141,2.28658536585366,2023546.68002104,3.66,0.19473,0.04296,22.039,"MI-MSM",-85.46785,42.46489
"8-413",10570,152517598,"FT_NET",18,8,2015,131,3.04878048780488,11183861.6931731,20.73,0.2271,0.14452,24.972,"MI-MSM",-85.54095,42.59146
"8-413",10570,152517598,"GILL",12,10,2015,131,3.04878048780488,11183861.6931731,20.73,0.2271,0.14452,24.972,"MI-MSM",-85.54095,42.59146
"8-413",10570,152517598,"SEINE",6,0,2015,133,3.04878048780488,11183861.6931731,20.73,0.2271,0.14452,24.972,"MI-MSM",-85.54095,42.59146
"8-413",10570,152517598,"SHOCK",60,55,2015,134,3.04878048780488,11183861.6931731,20.73,0.2271,0.14452,24.972,"MI-MSM",-85.54095,42.59146
"8-493",10568,157068036,"FT_NET",9,13,2015,124,1.98170731707317,241395.081299826,7.32,0.46073,0.20802,26.128,"MI-MSM",-85.31231,42.66999
"8-493",10568,157068036,"GILL",4,0,2015,124,1.98170731707317,241395.081299826,7.32,0.46073,0.20802,26.128,"MI-MSM",-85.31231,42.66999
"8-493",10568,157068036,"SEINE",1,0,2015,127,1.98170731707317,241395.081299826,7.32,0.46073,0.20802,26.128,"MI-MSM",-85.31231,42.66999
"8-493",10568,157068036,"SHOCK",30,21,2015,127,1.98170731707317,241395.081299826,7.32,0.46073,0.20802,26.128,"MI-MSM",-85.31231,42.66999
"8-602",9359,152517518,"FT_NET",13,29,2012,163,2.28658536585366,265228.312128202,NA,0.4226,0.24975,NA,"MI-MSM",-85.50093,42.64693
"8-602",9359,152517518,"GILL",4,0,2012,163,2.28658536585366,265228.312128202,NA,0.4226,0.24975,NA,"MI-MSM",-85.50093,42.64693
"8-602",9359,152517518,"SEINE",2,3,2012,166,2.28658536585366,265228.312128202,NA,0.4226,0.24975,NA,"MI-MSM",-85.50093,42.64693
"8-602",9359,152517518,"SHOCK",30,37,2012,166,2.28658536585366,265228.312128202,NA,0.4226,0.24975,NA,"MI-MSM",-85.50093,42.64693
"8-603",8182,152517524,"FT_NET",11,27,2009,138,1.82926829268293,659832.261341103,1.83,0.39031,0.30209,25.172,"MI-MSM",-85.50731,42.64082
"8-603",8182,152517524,"GILL",6,6,2009,138,1.82926829268293,659832.261341103,1.83,0.39031,0.30209,25.172,"MI-MSM",-85.50731,42.64082
"8-603",8182,152517524,"SHOCK",30,11,2009,177,1.82926829268293,659832.261341103,1.83,0.39031,0.30209,25.172,"MI-MSM",-85.50731,42.64082
"8-604",8183,152517524,"FT_NET",12,11,2009,138,2.13414634146341,659832.261341103,13.11,0.39031,0.30209,24.45,"MI-MSM",-85.51926,42.63721
"8-604",8183,152517524,"GILL",6,3,2009,138,2.13414634146341,659832.261341103,13.11,0.39031,0.30209,24.45,"MI-MSM",-85.51926,42.63721
"8-604",8183,152517524,"SEINE",4,15,2009,176,2.13414634146341,659832.261341103,13.11,0.39031,0.30209,24.45,"MI-MSM",-85.51926,42.63721
"8-604",8183,152517524,"SHOCK",30,53,2009,176,2.13414634146341,659832.261341103,13.11,0.39031,0.30209,24.45,"MI-MSM",-85.51926,42.63721
"8-619",7560,157068198,"FT_NET",9,45,2008,126,4.4359756097561,137879.810084578,11.89,0.70041,0.14336,24.544,"MI-MSM",-85.45843,42.62082
"8-619",7560,157068198,"GILL",4,8,2008,126,4.4359756097561,137879.810084578,11.89,0.70041,0.14336,24.544,"MI-MSM",-85.45843,42.62082
"8-619",7560,157068198,"SEINE",2,1,2008,161,4.4359756097561,137879.810084578,11.89,0.70041,0.14336,24.544,"MI-MSM",-85.45843,42.62082
"8-619",7560,157068198,"SHOCK",30,90,2008,162,4.4359756097561,137879.810084578,11.89,0.70041,0.14336,24.544,"MI-MSM",-85.45843,42.62082
"8-623",11908,152517556,"FT_NET",9,6,2018,141,2.4390243902439,224777.969042127,6.1,0.8591,0.03746,26.528,"MI-MSM",-85.48343,42.61499
"8-623",11908,152517556,"GILL",2,2,2018,141,2.4390243902439,224777.969042127,6.1,0.8591,0.03746,26.528,"MI-MSM",-85.48343,42.61499
"8-623",11908,152517556,"SEINE",2,0,2018,142,2.4390243902439,224777.969042127,6.1,0.8591,0.03746,26.528,"MI-MSM",-85.48343,42.61499
"8-623",11908,152517556,"SHOCK",30,108,2018,138,2.4390243902439,224777.969042127,6.1,0.8591,0.03746,26.528,"MI-MSM",-85.48343,42.61499
"8-84",7819,157068669,"FT_NET",12,27,2008,140,2.4390243902439,1306534.2847315,14.63,0.18027,0.08096,24.072,"MI-MSM",-85.29204,42.44443
"8-84",7819,157068669,"GILL",6,13,2008,140,2.4390243902439,1306534.2847315,14.63,0.18027,0.08096,24.072,"MI-MSM",-85.29204,42.44443
"8-84",7819,157068669,"SEINE",3,3,2008,161,2.4390243902439,1306534.2847315,14.63,0.18027,0.08096,24.072,"MI-MSM",-85.29204,42.44443
"8-84",7819,157068669,"SHOCK",30,48,2008,161,2.4390243902439,1306534.2847315,14.63,0.18027,0.08096,24.072,"MI-MSM",-85.29204,42.44443
"80-1",9360,152517981,"FT_NET",15,10,2012,128,NA,281903.626886812,17.99,0.50156,0.11022,NA,"MI-MSM",-85.81704,42.41054
"80-1",9360,152517981,"GILL",6,1,2012,128,NA,281903.626886812,17.99,0.50156,0.11022,NA,"MI-MSM",-85.81704,42.41054
"80-1",9360,152517981,"SEINE",3,67,2012,152,NA,281903.626886812,17.99,0.50156,0.11022,NA,"MI-MSM",-85.81704,42.41054
"80-1",9360,152517981,"SHOCK",30,61,2012,152,NA,281903.626886812,17.99,0.50156,0.11022,NA,"MI-MSM",-85.81704,42.41054
"80-233",6920,155635997,"FT_NET",12,62,2007,134,NA,1045964.3345069,10.67,0.21828,0.12148,NA,"MI-MSM",-85.95176,42.19249
"80-233",6920,155635997,"GILL",6,13,2007,134,NA,1045964.3345069,10.67,0.21828,0.12148,NA,"MI-MSM",-85.95176,42.19249
"80-233",6920,155635997,"SEINE",4,0,2007,149,NA,1045964.3345069,10.67,0.21828,0.12148,NA,"MI-MSM",-85.95176,42.19249
"80-233",6920,155635997,"SHOCK",30,19,2007,149,NA,1045964.3345069,10.67,0.21828,0.12148,NA,"MI-MSM",-85.95176,42.19249
"80-84",10051,152274939,"FT_NET",9,5,2013,133,NA,308774.157662579,NA,0.35446,0.17329,NA,"MI-MSM",-86.00009,42.33054
"80-84",10051,152274939,"GILL",5,2,2013,133,NA,308774.157662579,NA,0.35446,0.17329,NA,"MI-MSM",-86.00009,42.33054
"80-84",10051,152274939,"SEINE",3,3,2013,163,NA,308774.157662579,NA,0.35446,0.17329,NA,"MI-MSM",-86.00009,42.33054
"80-84",10051,152274939,"SHOCK",30,51,2013,163,NA,308774.157662579,NA,0.35446,0.17329,NA,"MI-MSM",-86.00009,42.33054
"81-107",8059,145333821,"FT_NET",14,34,2009,125,4.57317073170732,1020686.92727935,NA,0.36467,0.04442,NA,"MI-MER",-83.89343,42.42555
"81-107",8059,145333821,"GILL",4,5,2009,126,4.57317073170732,1020686.92727935,NA,0.36467,0.04442,NA,"MI-MER",-83.89343,42.42555
"81-107",8059,145333821,"SEINE",4,0,2009,126,4.57317073170732,1020686.92727935,NA,0.36467,0.04442,NA,"MI-MER",-83.89343,42.42555
"81-107",8059,145333821,"SHOCK",30,54,2009,155,4.57317073170732,1020686.92727935,NA,0.36467,0.04442,NA,"MI-MER",-83.89343,42.42555
"81-179",11738,145334240,"FT_NET",9,3,2018,128,2.4390243902439,966448.663348306,9.15,0.30681,0.02391,NA,"MI-MER",-83.75398,42.30988
"81-179",11738,145334240,"GILL",3,0,2018,128,2.4390243902439,966448.663348306,9.15,0.30681,0.02391,NA,"MI-MER",-83.75398,42.30988
"81-18",7551,145333941,"FT_NET",12,45,2008,133,3.35365853658537,815587.571122172,26.22,0.56585,0.29658,25.5,"MI-MER",-84.06815,42.3986
"81-18",7551,145333941,"GILL",5,0,2008,133,3.35365853658537,815587.571122172,26.22,0.56585,0.29658,25.5,"MI-MER",-84.06815,42.3986
"81-18",7551,145333941,"SEINE",4,3,2008,133,3.35365853658537,815587.571122172,26.22,0.56585,0.29658,25.5,"MI-MER",-84.06815,42.3986
"81-18",7551,145333941,"SHOCK",30,53,2008,155,3.35365853658537,815587.571122172,26.22,0.56585,0.29658,25.5,"MI-MER",-84.06815,42.3986
"81-194",10589,70470,"FT_NET",9,5,2015,125,NA,343526.988304804,3.66,0.24934,0.05905,22.506,"MI-MER",-83.74573,42.29117
"81-194",10589,70470,"GILL",2,0,2015,126,NA,343526.988304804,3.66,0.24934,0.05905,22.506,"MI-MER",-83.74573,42.29117
"81-194",10589,70470,"SEINE",2,2,2015,128,NA,343526.988304804,3.66,0.24934,0.05905,22.506,"MI-MER",-83.74573,42.29117
"81-266",6259,145334286,"FT_NET",22,0,2006,135,2.13414634146341,3940207.13406985,9.76,0.03247,0.02436,24.544,"MI-MER",-83.56044,42.2064
"81-266",6259,145334286,"GILL",3,0,2006,136,2.13414634146341,3940207.13406985,9.76,0.03247,0.02436,24.544,"MI-MER",-83.56044,42.2064
"81-266",6259,145334286,"SEINE",5,0,2006,165,2.13414634146341,3940207.13406985,9.76,0.03247,0.02436,24.544,"MI-MER",-83.56044,42.2064
"81-266",6259,145334286,"SHOCK",30,9,2006,165,2.13414634146341,3940207.13406985,9.76,0.03247,0.02436,24.544,"MI-MER",-83.56044,42.2064
"81-376",12177,152094800,"FT_NET",9,1,2019,126,1.52439024390244,67600.7779936061,3.66,0.76959,0.10599,22.422,"MI-MSM",-84.08476,42.35816
"81-376",12177,152094800,"GILL",1,0,2019,126,1.52439024390244,67600.7779936061,3.66,0.76959,0.10599,22.422,"MI-MSM",-84.08476,42.35816
