"IHDID","WL_KM2","WL_CARL1","WL_CARL2","WL_CARL3","WL_CARL4","WL_CARL6","WL_CARL7","WL_CARL8","WL_CARL9","WL_CARLND","WL_NLCD11","WL_NLCD21","WL_NLCD22","WL_NLCD23","WL_NLCD24","WL_NLCD31","WL_NLCD41","WL_NLCD42","WL_NLCD43","WL_NLCD52","WL_NLCD71","WL_NLCD81","WL_NLCD82","WL_NLCD90","WL_NLCD95","WL_NLCDND","WL_QGEO1","WL_QGEO2","WL_QGEO3","WL_QGEO4","WL_QGEO5","WL_QGEO6","WL_QGEO7","WL_QGEO8","WL_QGEO9","WL_QGEO10","WL_QGEO12","WL_QGEO15","WL_QGEO18","WL_QGEO21","WL_QGEO29","WL_QGEO99","WL_QGEOND","WL_SLOPE","WL_ELEVMEAN","WL_ELEVMIN","WL_ELEVMAX"
151873879,0.9564,0,0,0,0,0,0,0,0,1,0.0024,0.06336,0,0,0,0,0.07235,0,0,0.00565,0,0.7798,0,0.07643,0,1e-05,0.22198,0,0,0,0.77802,0,0,0,0,0,0,0,0,0,0,0,0,4.32,307.573,300.65,319.38
151873880,0.6082,0,0,0,0,0,0,0,0,1,0,0.0051,0.01562,0,0,0,0.12397,0,0,0.00641,0.0148,0.49836,0.2389,0.0827,0.01414,0,0.02483,0,0,0,0.97517,0,0,0,0,0,0,0,0,0,0,0,0,3.88,308.673,301.28,316.69
151873881,2.7729,0,0,0,0,0,0,0,0,1,0.01183,0.04046,0.00361,0,0,0.00029,0.5773,0.00094,0,0.00296,0.01767,0.26077,0.02481,0.05629,0.00307,0,0.30373,0,0,0,0.40413,0.29215,0,0,0,0,0,0,0,0,0,0,-1e-05,5.52,301.423,279.23,326.54
151873883,3.2766,0.00662,0,0.00418,0,0,0,0,0,0.9892,0.03217,0.20573,0.11668,0.01352,0.00275,0,0.31847,0.00363,0.0134,0,0,0.20805,0.0307,0.04358,0.01132,0,0.65476,0,0,0,0,0,0,0.28078,0,0,0,0.06446,0,0,0,0,0,2.53,302.164,294.11,318.51
151873889,0.8393,0,0,0,0,0,0,0,0,1,0.00095,0.03777,0.00071,0,0,0,0.12689,0,0,0,0.00179,0.28524,0.44227,0.10437,0,1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.06,302.485,296.37,316.64
151873893,1.4905,0,0,0,0,0,0,0,0,1,0.01,0.10272,0.04207,0.01342,0.00389,0,0.05193,0,2e-04,0,0.02395,0.28541,0.31412,0.14472,0.00758,-1e-05,0.76518,0,0,0,0,0,0,0.23482,0,0,0,0,0,0,0,0,0,3.22,302.204,293.63,315.99
151873894,0.3647,0,0,0,0,0,0,0,0,1,0.01947,0.07897,0,0,0,0,0.08802,0,0,0,0,0.48341,0.23307,0.07595,0.02111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,304.843,297.61,312.09
151873895,0.1218,0,0,0,0,0,0,0,0,1,0.03695,0.00493,0.03284,0,0,0,0.62644,0.00657,0,0,0.07635,0.0312,0,0.18062,0.00411,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36,299.258,293.11,307.84
151873896,0.3191,0,0,0,0,0,0,0,0,1,0.00595,0.05735,0,0,0,0,0.21937,0,0.07239,0.00031,0,0.09339,0.13068,0.40207,0.01849,0,0.99593,0,0,0,0.00407,0,0,0,0,0,0,0,0,0,0,0,0,3.25,302.959,299.03,317.46
151873897,0.1315,0,0,0,0,0,0,0,0,1,0,0.12471,0,0,0,0,0.0943,0,0,0,0,0.60076,0.06844,0.11179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,307.398,303.67,316.18
151873898,0.3587,0,0,0,0,0,0,0,0,1,0.02676,0.01032,0,0,0,0,0.16616,0,0,0.00084,0,0.40061,0.04042,0.31949,0.03541,-1e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.07,280.205,273.93,291.8
151873899,0.7526,0,0,0,0,0,0,0,0,1,0.00053,0,0,0,0,0,0.36195,0.01302,0.0085,0.02073,0.01315,0.29617,0.21233,0.06152,0.01209,1e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.09,285.268,273.97,294.86
151873900,0.1688,0,0,0,0,0,0,0,0,1,0,0.0314,0,0,0,0,0.19017,0,0.03199,0,0,0.43009,0.10249,0.11848,0.09538,0,0.00415,0,0,0,0.99585,0,0,0,0,0,0,0,0,0,0,0,0,6.08,296.918,292.41,309
151873905,3.1214,0,0,0,0,0,0,0,0,1,0.00702,0.03053,0.01358,0.00042,0,0,0.25024,0.00234,0.00432,0,0.00698,0.39223,0.15496,0.13532,0.00205,1e-05,0,0,0,0,0.00404,0.99596,0,0,0,0,0,0,0,0,0,0,0,3.02,288.875,280.02,326.2
151873906,2.0849,0,0,0,0,0,0,0,0,1,0.00523,0.03281,0.01156,0,0,0,0.15291,0.00216,0.00297,0.00293,0.02134,0.34994,0.2979,0.11037,0.00988,0,0.43681,0,0.56319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,258.09,244.79,275.93
151873908,0.7417,0,0,0,0,0,0,0,0,1,0.00189,0.04085,0.00728,0,0,0.0027,0.09114,0,0,0,0.02306,0.22368,0.20925,0.38884,0.01133,-2e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,302.191,298.53,316.36
151873913,0.8277,0,0,0,0,0,0,0,0,1,0.00048,0.07926,0,0,0,0.00242,0.32741,0.03492,0.04361,0,0,0.19814,0.15851,0.15525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.73,302.547,287.18,325.84
151873914,0.5297,0,0,0,0,0,0,0,0,1,0.00434,0.07495,0.02039,0,0,0,0.12328,0,0,0,0,0.26034,0.39456,0.11006,0.01208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,305.041,300.51,316.53
151873916,7.6759,0.00393,0,0.03739,0,0,0,0,0,0.95868,0.012,0.11735,0.08334,0.00323,0,0.00096,0.22341,0.00232,0.00832,0.00259,0.00714,0.19447,0.11283,0.21165,0.02038,1e-05,0.88804,0,0,0,0,0,0,0.03472,0,0,0,0.07724,0,0,0,0,0,2.87,301.343,293.91,315.12
151873918,0.0139,0,0,0,0,0,0,0,0,1,0,0.00719,0,0,0,0,0.56835,0,0,0,0,0.14388,0.19424,0.08633,0,1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.21,309.849,307.68,311.45
151873922,0.3055,0,0,0,0,0,0,0,0,1,0,0.03044,0,0,0,0,0.33715,0,0,0,0.01408,0.33486,0.13355,0.14795,0.00196,1e-05,0.19214,0,0,0,0.80786,0,0,0,0,0,0,0,0,0,0,0,0,5.2,301.966,295.2,318.98
151873926,0.4544,0,0,0,0,0,0,0,0,1,0.0011,0,0,0,0,0,0.33253,0,0,0.05568,0,0.37302,0.13292,0.07879,0.02597,-1e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,282.285,270.37,298.75
151873927,0.9246,0,0,0,0,0,0,0,0,1,0.00281,0.00887,0.03926,0,0,0.00714,0.30067,0,0,0.00498,0.00043,0.18754,0.37746,0.04607,0.02477,0,0,0,0.33982,0,0,0.66018,0,0,0,0,0,0,0,0,0,0,0,3.41,287.866,276.09,299.16
151873929,2.9488,0,0,0,0,0.0976,0,0,0,0.9024,0.01224,0.1251,0.05684,0.00512,0,0,0.31609,0,0.00098,0.00054,0.00831,0.17061,0.02788,0.26072,0.01557,0,0.75766,0,0,0,0.24234,0,0,0,0,0,0,0,0,0,0,0,0,3.8,301.277,293.65,320.18
151873932,0.235,0,0,0,0,0,0,0,0,1,0.00426,0.07957,0.07362,0,0,0,0.10766,0,0,0.00128,0.00894,0.37489,0.28255,0.06723,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,307.06,299.57,311.25
151873939,2.1372,0,0,0,0,0,0,0,0,1,0.00533,0.04988,0.00257,0,0,0,0.58965,0.00342,0.00866,0.01226,0,0.10256,0.05007,0.16671,0.00889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.12,301.368,293.38,329.97
151873940,0.5064,0,0,0,0.04285,0,0,0,0,0.95715,0.00494,0.01047,0,0,0,0.01955,0.15205,0,0,0,0,0.40462,0.07129,0.3207,0.01639,-1e-05,0.30588,0,0,0,0,0,0,0.69412,0,0,0,0,0,0,0,0,0,3.04,301.869,295.26,314.55
151873941,0.3153,0,0,0,0,0,0,0,0,1,0.00793,0.10625,0.06755,0,0,0,0.05614,0,0,0,0,0.24897,0.46781,0.04377,0.00159,-1e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.89,308.63,301.03,317.7
151873942,0.0147,0,0,0,0,0,0,0,0,1,0.4898,0,0,0,0,0,0.21769,0,0,0,0,0.29252,0,0,0,-1e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.05,205.077,202.96,206.34
151873943,8.617,0,0,0,0,0.02051,0,0,0,0.97949,0.01868,0.18706,0.18107,0.01091,0,0.00111,0.07351,0.00167,0,0.00274,0.00266,0.3212,0.14553,0.03411,0.01975,0,0.11316,0,0,0,0.08363,0,0,0.80321,0,0,0,0,0,0,0,0,0,2.3,311.562,299.97,330.83
151873944,6.7085,0,0,0,0.06109,0,0.2641,0,0,0.67481,0.01437,0.06486,0.05897,0.00912,0,0.00323,0.29118,0.02017,0.01078,0.00201,0.00543,0.08586,0.06939,0.3527,0.01193,0,0.55528,0,0,0,0.33301,0,0,0.09664,0,0,0,0.01507,0,0,0,0,0,3.42,299.607,293.97,329.25
151873950,0.689,0,0,0,0.02743,0,0,0,0,0.97257,0.01567,0.05356,0.09332,0,0,0,0.09942,0,0,0.01437,0.02496,0.12598,0.49158,0.07126,0.00987,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,306.221,294.96,316.01
151873952,0.5573,0,0,0,0,0,0,0,0,1,0.00933,0.18428,0.199,0,0,0,0.17352,0.00036,9e-04,0.00179,0.01758,0.27687,0.06209,0.04324,0.03104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,308.293,301.34,314.78
151873954,0.4371,0,0,0,0,0,0,0,0,1,0.02356,0.05399,0.10089,0.0103,0,0,0.06543,0,0,0.0103,0,0.15328,0,0.57195,0.0103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,295.878,294,302.56
151873957,0.068,0,0,0,0,0,0,0,0,1,0.00735,0.07794,0.16176,0,0,0,0.41912,0,0,0,0,0.13382,0,0.00147,0.19853,1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.24,299.769,291.55,320.28
151873960,1.8885,0,0,0,0,0,0.00921,0,0,0.99079,0.02261,0.07191,0.15721,0.0332,0.00334,0.00217,0.39884,0.00138,0.00323,0.00217,0.00026,0.05502,0.06089,0.17464,0.01313,0,0,0,0,0,0.97135,0,0,0,0,0,0,0.02865,0,0,0,0,0,4.18,298.015,290.17,320.23
151873962,0.3088,0,0,0,0,0,0,0,0,1,0.02429,0,0,0,0,0,0.40026,0.02817,0.02688,0,0,0.03724,0.26652,0.20402,0.01263,-1e-05,0,0,0.05635,0,0.71859,0.22506,0,0,0,0,0,0,0,0,0,0,0,3.29,286.385,277.85,293.45
151873964,0.1924,0,0,0,0,0,0,0,0,1,0.00312,0.04106,0,0,0,0,0.3264,0,0.02391,0,0,0.05509,0.4236,0.0816,0.04522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88,302.474,296.46,310.22
151873965,0.084,0,0,0,0,0,0,0,0,1,0.00595,0,0,0,0,0,0.02738,0,0,0,0,0.72381,0.16548,0.06548,0.0119,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,306.304,300.99,313.83
151873968,1.2352,0,0,0,0,0,0.08193,0,0,0.91807,0.00389,0.10678,0.09472,0.03068,0,0.0017,0.41426,0.003,0.01943,0,0,0.02744,0.00534,0.28052,0.01222,2e-05,0.53093,0,0,0,0.46907,0,0,0,0,0,0,0,0,0,0,0,0,5.03,301.873,294,330.82
151873969,2.2844,0,0,0,0,0,0.01471,0,0,0.98529,0.02333,0.11276,0.04566,0,0,0.00271,0.62445,0.00267,0.01576,0,0.00827,0.06111,0.01537,0.0513,0.0366,1e-05,0,0,0,0,0.96975,0,0,0,0,0,0,0.03025,0,0,0,0,0,6.1,308.029,294.1,332.09
151873970,3.1467,0,0,0,0,0,0,0,0,1,0.00601,0.05692,0.06203,0.0014,0,0,0.22211,0,0.00168,0,0.01973,0.20504,0.29332,0.10789,0.02387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,307.09,290.66,327.99
151873971,0.1764,0,0,0,0,0,0,0,0,1,0.14512,0,0.00397,0,0,0.11281,0.03571,0.03061,0,0,0,0.07653,0.16837,0.42234,0.00454,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.55,296.601,292.46,308.39
151873973,0.3783,0,0,0,0,0,0,0,0,1,0.01004,0.00079,0,0,0,0,0.74148,0,0.00952,0,0.00159,0.02908,0,0.19112,0.01639,-1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.31,308.921,297.14,330.39
151873974,0.7873,0,0,0,0,0,0,0,0,1,0.00495,0.06465,0,0,0,0.00114,0.10199,0,0,0,0,0.58847,0.12524,0.10555,0.008,1e-05,0,0,0.88861,0,0.11139,0,0,0,0,0,0,0,0,0,0,0,0,3.24,295.03,287.33,316.97
151873976,1.4883,0,0,0,0,0,0,0,0,1,0.00806,0.10932,0.03104,0,0,0,0.46758,0,0.00961,0.00302,0.00611,0.12269,0.05033,0.18215,0.01008,1e-05,0.44413,0,0,0,0.55587,0,0,0,0,0,0,0,0,0,0,0,0,6.8,308.487,290.69,332.86
151873977,0.0272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.80515,0,0,0,0,0,0,0.13235,0.0625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14.97,311.117,297.17,332.46
151873978,1.5181,0,0,0,0,0,0,0,0,1,0.02332,0.04848,0.03603,0,0,0.00059,0.49977,0.01726,0.0141,0,0.00718,0.13247,0.04881,0.14459,0.0274,0,0.96443,0,0,0,0.03557,0,0,0,0,0,0,0,0,0,0,0,0,5.61,304.059,290.6,324.71
151873979,0.2633,0,0,0,0,0,0,0,0,1,0.00949,0.16749,0.06229,0,0,0.01063,0.57577,0.02203,0,0,0,0,0.02355,0.06191,0.06684,0,0.54197,0,0,0,0.45803,0,0,0,0,0,0,0,0,0,0,0,0,6.72,299.675,290.9,314.52
151873982,0.7023,0,0,0,0,0,0,0,0,1,0.02648,0.09996,0.15762,0.00655,0,0.00299,0.17072,0,0,0.01267,0,0.36964,0.04998,0.06991,0.03346,2e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,309.421,302.58,318.02
151873984,0.4935,0,0,0,0,0,0,0,0,1,0.046,0.10537,0.04904,0,0,0.00547,0.45694,0.04944,0.00892,0,0,0.18501,0,0.07761,0.01621,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,308.055,302.44,314.63
151873985,1.5071,0,0,0,0,0,0,0,0,1,0.00093,0.04021,0.00285,0,0,0,0.17026,0,0,0,0.00597,0.32798,0.14737,0.22606,0.07836,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,310.38,303.94,321.97
151873987,0.8488,0,0,0,0,0,0,0,0,1,0.00271,0.09425,0.01649,0.01049,0,0,0.6561,0.00165,0,0,0,0.09661,0.03205,0.05313,0.03652,0,0.10733,0,0,0,0.89267,0,0,0,0,0,0,0,0,0,0,0,0,6.47,302.198,285.83,330.27
151873988,0.2437,0,0,0,0,0,0,0,0,1,0.02421,0.20189,0.15757,0.00328,0,0,0.13008,0,0,0,0.04842,0.03775,0.32417,0.00041,0.07222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,308.138,302.7,315.74
151873992,1.7445,0,0,0,0,0,0,0,0,1,0.0266,0.13505,0.32032,0.01553,0,0.00757,0.08828,0,0,0,0,0.21634,0.155,0.01519,0.02012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79,244.429,232.42,254.08
151873993,1.5315,0,0,0,0,0,0,0,0,1,0.00091,0.01907,0.08097,0.00731,0,0,0.14855,0,0,0,0,0.22344,0.21463,0.2303,0.07483,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,310.175,303.56,328.49
151873994,0.5295,0,0,0,0.00038,0,0,0,0,0.99962,0.01586,0.08536,0.13314,0.01209,0,0.02247,0.04419,0,0,0,0.05609,0.14259,0.28291,0.20415,0.00113,2e-05,0.33711,0,0,0,0.66289,0,0,0,0,0,0,0,0,0,0,0,0,3.62,312.305,302.63,325.84
151873995,0.8472,0,0,0,0,0.00437,0,0,0,0.99563,0.01523,0.03211,0.04887,0,0,0.00921,0.18402,0.0085,0,0.00637,0,0.30536,0.14247,0.2245,0.02337,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,312.061,307.38,324.11
151873996,0.1767,0,0,0,0,0,0.48104,0,0,0.51896,0.00226,0,0,0,0,0.00226,0.60215,0,0,0,0.05093,0.08602,0.08829,0.14771,0.02037,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,309.883,302.23,317.75
151873997,0.5168,0,0,0,0,0,0.14957,0,0,0.85043,0.01084,0.02748,0.08378,0,0,0.00135,0.02902,0.0058,0,0,0.01335,0.2471,0.23123,0.31308,0.03696,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02,304.421,300.17,309.85
151873998,0.4279,0,0,0,0,0,0.78944,0,0,0.21056,0,0.00093,0,0,0,0,0.38607,0,0,0.00444,0,0.12059,0.01589,0.3426,0.12947,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,305.292,301.31,317.26
151874001,4.024,0,0,0,0,0,0,0,0,1,0.03159,0.02893,0.02393,0.00311,0,0.00112,0.07025,0,0,0.00507,0.02179,0.33534,0.3123,0.15959,0.00698,0,0.18367,0,0,0,0.55887,0,0,0.23176,0,0,0,0.0257,0,0,0,0,0,2.42,317.878,302.55,344.03
151874002,0.9358,0,0,0,0,0,0.22676,0,0,0.77324,0.01934,0.03687,0.02736,0.00919,0,0,0.12471,0,0,0.00267,0,0.11509,0.28628,0.25636,0.12214,-1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,306.218,300.01,316.13
151874003,0.1107,0,0,0,0,0,0,0,0,1,0.0542,0,0,0,0,0.43902,0.1075,0,0.01265,0.07317,0.03162,0,0,0,0.28184,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.93,202.275,190.08,222.93
151874005,0.2659,0,0,0,0,0,0,0,0,1,0.01805,0.00226,0.11696,0,0,0,0.14103,0.129,0.02106,0,0,0.31591,0.02595,0.22565,0.00414,-1e-05,0.71794,0,0,0,0.28206,0,0,0,0,0,0,0,0,0,0,0,0,4.28,313.556,303.34,322.73
151874007,0.4802,0,0,0,0,0,0,0,0,1,0,0.01374,0.06893,0,0,0,0.19888,0.01728,0.00708,0,0,0.40441,0.14848,0.13682,0.00437,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,311.476,305.47,320.55
151874009,2.1588,0,0,0,0,0,0.27163,0,0,0.72837,0.01844,0.05077,0,0,0,0.0031,0.40291,0.00176,0.00449,0.00737,0.00737,0.06291,0.03622,0.26858,0.13609,-1e-05,0.80313,0,0,0,0.19687,0,0,0,0,0,0,0,0,0,0,0,0,4.19,314.045,301.11,372.38
151874010,0.3627,0,0,0,0,0,0,0,0,1,0.02013,0.05569,0.24621,0,0.05514,0.00634,0.04191,0,0,0,0.01048,0,0.34574,0.10973,0.10863,0,0,0,0,0,0,0,0,0,0.83595,0.16405,0,0,0,0,0,0,0,2.27,202.443,195.7,213.56
151874011,1.1556,0,0,0,0,0,0.06101,0,0,0.93899,0.00424,0.09251,0.04396,0,0,0.00251,0.20742,0,0.01012,0,0.01636,0.25926,0.21166,0.13422,0.01774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,307.105,302.11,316.21
151874016,0.1308,0,0,0,0,0,0,0,0,1,0.02064,0.00076,0.00688,0,0,0.00994,0.17966,0.00382,0,0,0,0.70642,0.06881,0,0.00306,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,310.358,304.99,316.37
151874017,1.8847,0,0,0,0,0,0,0,0,1,0.03635,0.22009,0.30206,0.00424,0.00621,0.00032,0.04834,0,0,9e-04,0,0.1206,0.19504,0.03061,0.03523,1e-05,0.17101,0,0,0,0.82899,0,0,0,0,0,0,0,0,0,0,0,0,3.91,321.338,311.7,341.68
151874019,2.6447,0,0,0.00015,0,0,0,0,0,0.99985,0.00405,0.06405,0.03698,0.0056,0,0.00106,0.05112,0,0,0.00026,0.02121,0.2091,0.56184,0.02915,0.01558,0,0.32242,0,0.67758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,251.501,229.87,263.6
151874020,1.2904,0,0,0,0,0,0,0,0,1,0.06827,0.0341,0.05231,0.00566,0.00186,0.0055,0.313,0,0.00077,0,0.01302,0.31579,0.05719,0.10656,0.02596,1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.13,303.753,286.67,332.86
151874025,0.9969,0,0,0,0,0,0,0,0,1,0.0334,0.18578,0.14184,0,0,0,0.33735,0.00451,0.00461,0.00702,0,0.13111,0.02076,0.11054,0.02307,1e-05,0.94934,0,0,0,0.05066,0,0,0,0,0,0,0,0,0,0,0,0,3.42,309.693,303.95,329.8
151874026,0.5284,0,0,0,0,0,0,0,0,1,0.02233,0.06567,0.02025,0,0,0.00379,0.13853,0,0,0.00625,0,0.31056,0.32229,0.08989,0.02044,0,0,0,0.29902,0,0,0.70098,0,0,0,0,0,0,0,0,0,0,0,3.4,296.734,284.23,314.89
151874027,2.5613,0,0,0,0,0,0,0,0,1,0.01983,0.09144,0.0556,0.00207,0,4e-05,0.32308,0.00308,0.00207,0,0.01074,0.31383,0.09983,0.07488,0.00351,0,0.97173,0,0,0,0.02827,0,0,0,0,0,0,0,0,0,0,0,0,3.97,320.359,307.19,353.81
151874028,0.1303,0,0,0.165,0,0,0,0,0,0.835,0.1013,0.31082,0.16424,0.05756,0.06216,0.00384,0.13584,0,0,0,0,0,0,0.13507,0.02916,1e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62,236.577,229.83,242.76
151874029,0.2854,0,0,0,0,0,0,0,0,1,0.01402,0.178,0.12334,0,0,0,0.11317,0,0,0,0,0.2253,0.23301,0.11002,0.00315,-1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4,325.139,316.87,341.51
151874030,0.9487,0,0,0,0,0,0.05956,0,0,0.94044,0.02467,0.11532,0.11342,0.00991,0.00474,0.01824,0.19458,0,0,0,0.04585,0.11215,0.01834,0.20565,0.13714,-1e-05,0.52841,0,0,0,0.47159,0,0,0,0,0,0,0,0,0,0,0,0,3.91,311.274,301.52,352.54
151874031,1.8447,0,0,0,0,0.05226,0,0,0,0.94774,0.02732,0.05161,0.05914,0,0,0.00049,0.26882,0.0026,0,0,0.00022,0.39286,0.08527,0.09243,0.01924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,311.769,303.65,328.34
151874032,0.9553,0,0,0,0,0,0,0,0,1,0.02376,0.05213,0.03685,0,0,0,0.23835,0.03936,0.02272,0.00063,0,0.19585,0.20151,0.17073,0.01811,0,0.88004,0,0,0,0.11996,0,0,0,0,0,0,0,0,0,0,0,0,4.09,312.221,303.58,369.87
151874034,0.9681,0,0,0,0,0,0,0,0,1,0.00465,0.06063,0.02035,0,0,0,0.12933,0,0,0,0,0.64229,0.05599,0.07448,0.01229,-1e-05,0.82915,0,0,0,0.17085,0,0,0,0,0,0,0,0,0,0,0,0,3.25,316.77,303.72,345.09
151874036,0.0088,0,0,0,0,0,0,0,0,1,0.03409,0,0,0,0,0,0,0,0,0,0,0.09091,0.875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.17,213.4,212.49,214.12
151874040,0.4013,0,0,0,0,0,0,0,0,1,0.03489,0.06005,0.0157,0,0,0,0.40942,0,0,0.04461,0,0.28458,0,0.11911,0.03165,-1e-05,0.25069,0,0,0,0.74931,0,0,0,0,0,0,0,0,0,0,0,0,5.67,316.681,304.17,342.13
151874041,0.4226,0,0,0,0,0,0,0,0,1,0.02011,0.02816,0.03265,0,0,0.00213,0.16162,0,0.01254,0,0.01088,0.56223,0.08448,0.01585,0.06933,2e-05,0,0,0.47018,0,0.52982,0,0,0,0,0,0,0,0,0,0,0,0,3.53,287.893,281.47,301.81
151874045,2.2278,0,0,0,0,0,0,0,0,1,0.01576,0.03416,0.0132,0.0101,0.00242,0.03604,0.30151,0,0,0.00485,0.00628,0.32332,0.07985,0.13053,0.04197,1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.7,325.948,301.84,348.09
151874051,0.7187,0,0,0,0,0,0,0,0,1,0.01795,0.04967,0.00626,0,0,0,0.57701,0.02491,0.03395,0.00626,0.032,0.15584,0.01878,0.06192,0.01544,1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.15,329.958,313.81,373.16
151874052,1.9274,0,0,0,0,0,0.07528,0,0,0.92472,0.00218,0.03907,0.00955,0,0,0,0.22766,0.00197,0,0,0.01027,0.03227,0.23524,0.43681,0.00498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.77,324.182,319.01,346.52
151874053,0.0844,0,0,0,0,0,0.45616,0,0,0.54384,0.11256,0,0,0,0,0.02844,0.58057,0,0,0,0,0,0,0.27725,0.00118,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.86,323.679,321.5,330.66
151874056,7.3687,0,0,0,0,0,0,0,0,1,0.03336,0.03207,0.10994,3e-05,0,0.001,0.21309,0.00031,0.00085,0.00537,0.00161,0.28455,0.20189,0.0879,0.02801,2e-05,0,0,0.59947,0,0.40053,0,0,0,0,0,0,0,0,0,0,0,0,2.69,291.462,280.2,324.62
151874058,1.275,0,0,0,0,0,0,0,0.13231,0.86769,0.00988,0.03914,0.02784,0,0,0,0.09043,0,0,0,0.02204,0.21553,0.57388,0.01929,0.00196,1e-05,0,0,0,0,0,0,0,0,0.67043,0.32957,0,0,0,0,0,0,0,1.09,195.914,187.9,198.22
151874060,0.5837,0,0,0,0,0,0.55559,0,0,0.44441,0.0036,0.01885,0.00737,0,0,0.00034,0.21055,0.11787,0.03306,0,0,0.12352,0.26538,0.19582,0.02364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.09,329.401,321.28,346.51
151874061,1.0203,0,0,0,0,0,0.48398,0,0,0.51602,0.01049,0.01372,0,0,0,0,0.43673,0.03274,0,0.01892,0.01921,0.02627,0.04744,0.3842,0.01029,-1e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.57,325.496,320.93,338.1
151874062,0.1737,0,0,0,0,0,0,0,0,1,0.28785,0.37881,0.08751,0,0,0,0,0,0,0,0.01382,0.06736,0.00864,0.07196,0.08405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29,241.827,237.09,258.24
